event_id,user_id,repo_id,timestamp,event_type,lines_added,lines_deleted,files_changed,dominant_language,ci_status,coverage_percent,editor,os,time_to_ci_minutes,build_duration_s,tests_run,tests_failed,is_weekend,pr_merge_time_hours,label_is_high_quality,exam_period,commit_message_length,is_bot_user
evt_13577c925261,user_1591,repo_1010,,review_comment,0.0,3.0,1,go,success,67.1,intellij,windows,3.02,228.92,11,,True,,False,False,42.0,bot
evt_8525754b5594,user_2450,repo_157,2025-08-05 19:02:00+00:00,review_comment,13.0,0.0,1,c++,success,86.7,vscode,linux,13.49,418.29,143,21.0,False,,False,False,29.0,human
evt_c6dba1e28261,user_1402,repo_954,,pr_opened,4.0,2.0,7,c++,failed,93.3,nano,windows,677.27,422.89,159,0.0,False,40.7,True,False,66.0,human
evt_d101b0877065,user_1090,repo_24,2025-01-20 14:48:00+00:00,ci_run,3.0,24.0,1,python,success,38.0,vscode,windows,12.83,232.14,91,5.0,False,,False,False,6.0,human
evt_c4a520e49b9a,user_855,repo_532,,test_run,31.0,15.0,4,c++,success,99.2,vim,linux,16.37,279.78,128,28.0,False,,False,False,36.0,human
evt_d839ed8bcd33,user_1705,repo_690,,ci_run,17.0,1.0,5,c++,failed,,intellij,macos,5.03,613.95,123,27.0,True,,False,False,15.0,human
evt_34136750181a,user_1452,repo_950,2025-01-31 08:19:00+00:00,commit,18.0,6.0,2,c++,success,62.8,vscode,linux,7.98,369.58,150,18.0,False,,False,False,37.0,human
evt_7644055f5f2b,user_1504,repo_909,2025-09-24 04:46:00+00:00,pr_opened,32.0,9.0,1,javascript,failed,68.8,intellij,linux,9.77,260.43,185,10.0,False,44.4,False,False,42.0,human
evt_99f27321f123,user_1364,repo_729,,pr_merged,2.0,3.0,5,java,success,77.0,intellij,linux,1.11,112.59,103,10.0,True,16.0,False,True,44.0,human
evt_a4325b52e850,user_2007,repo_404,,review_comment,22.0,10.0,4,c++,success,73.7,nano,linux,3.28,7.12,107,8.0,False,,False,False,39.0,human
evt_ff0a9655ee30,user_1546,repo_768,2025-03-20 23:25:00+00:00,push,43.0,6.0,2,java,cancelled,74.5,vim,windows,4.33,305.54,95,1.0,False,,False,False,35.0,human
evt_9d360501e9db,user_2798,repo_355,,pr_opened,33.0,1.0,1,rust,failed,52.5,nano,windows,7.45,278.54,98,18.0,False,36.9,False,False,28.0,human
evt_55c3ca9d6614,user_1699,repo_1023,2025-02-01 19:23:00+00:00,review_comment,8.0,10.0,1,rust,success,57.2,vscode,macos,21.04,533.03,111,17.0,False,,False,False,49.0,human
evt_c1afe3c09312,user_2487,repo_789,2025-03-23 09:52:00+00:00,pr_opened,34.0,21.0,6,c++,failed,78.4,vim,linux,23.43,393.7,145,0.0,True,38.5,False,False,52.0,human
evt_3b11d672162b,user_1273,repo_146,,test_run,40.0,5.0,1,c++,failed,62.4,intellij,macos,8.61,216.95,110,11.0,True,,False,False,91.0,human
evt_be0045dcaf61,user_2578,repo_578,,push,3.0,2.0,3,rust,success,92.0,nano,windows,4.69,394.17,118,20.0,True,,False,False,48.0,human
evt_9ba917657f27,user_2580,repo_220,2025-01-12 12:42:00+00:00,push,12.0,10.0,1,go,success,66.0,vim,windows,17.61,468.11,180,15.0,False,,False,False,74.0,human
evt_8d3b21740d64,user_285,repo_99,2025-03-20 23:29:00+00:00,push,29.0,32.0,7,go,failed,88.0,sublime,macos,4.01,334.11,172,3.0,False,,True,False,91.0,human
evt_4f2e7b9ab1dc,user_1063,repo_723,2025-03-30 13:29:00+00:00,pr_merged,24.0,1.0,2,go,failed,63.5,sublime,linux,11.42,192.42,154,9.0,True,3.7,False,True,35.0,human
evt_4a0f86ac1332,user_2629,repo_931,2025-04-27 13:12:00+00:00,review_comment,8.0,5.0,1,python,cancelled,100.0,intellij,linux,18.44,,172,13.0,True,,False,False,92.0,human
evt_f0cc9a973f67,user_1932,repo_154,,pr_opened,14.0,46.0,1,javascript,success,70.5,intellij,windows,,163.24,196,0.0,False,14.3,False,False,46.0,human
evt_f6c6dd407683,user_1425,repo_1005,,pr_opened,33.0,14.0,1,javascript,success,86.1,nano,windows,14.66,420.84,79,13.0,True,78.1,False,False,57.0,human
evt_d79ad2ab0312,user_814,repo_448,2025-10-23 15:50:00+00:00,pr_opened,34.0,2.0,2,rust,success,66.2,vim,windows,12.49,211.2,174,4.0,False,49.3,False,False,19.0,human
evt_e375b16fb963,user_773,repo_24,2025-03-23 12:09:00+00:00,ci_run,67.0,1.0,1,javascript,failed,66.3,intellij,macos,8.13,256.79,86,10.0,True,,False,False,59.0,human
evt_6559ab9df656,user_1631,repo_900,2025-10-27 04:07:00+00:00,commit,3.0,22.0,8,c++,success,60.0,intellij,windows,15.36,386.36,131,12.0,False,,False,True,60.0,human
evt_556d9ce38269,user_1858,repo_124,,review_comment,19.0,3.0,4,c++,success,76.1,nano,linux,6.06,211.17,93,19.0,True,,False,False,42.0,human
evt_249c8e4663b0,user_1143,repo_543,,pr_merged,10.0,4.0,1,rust,cancelled,94.2,nano,windows,793.9,317.49,96,20.0,True,1.7,False,False,44.0,human
evt_3e5ad1a7f937,user_954,repo_1029,,ci_run,35.0,27.0,3,rust,success,,vscode,windows,24.09,163.27,6,,False,,False,False,104.0,human
evt_1ae64c590243,user_1640,repo_533,,pr_opened,43.0,25.0,3,c++,success,53.4,sublime,macos,2.06,209.13,89,15.0,False,59.9,False,True,16.0,human
evt_1a07ba7b9e5c,user_397,repo_1153,2025-10-23 13:09:00+00:00,pr_opened,59.0,48.0,1,c++,success,82.8,vim,macos,8.38,275.44,122,8.0,False,17.0,False,False,20.0,human
evt_00d1bcf6b7a3,user_1002,repo_437,2025-08-16 19:40:00+00:00,review_comment,3.0,12.0,1,rust,success,72.5,vscode,windows,14.76,227.23,109,2.0,True,,False,False,35.0,human
evt_b053ec38729a,user_407,repo_7,,review_comment,7.0,11.0,2,rust,failed,87.8,sublime,linux,12.89,379.87,115,10.0,False,,False,False,115.0,human
evt_90dc09c40592,user_2047,repo_1022,,ci_run,13.0,21.0,1,c++,failed,88.2,sublime,linux,2.87,109.08,145,19.0,False,,False,True,76.0,human
evt_d65d61798627,user_682,repo_315,,review_comment,18.0,5.0,4,python,cancelled,65.5,nano,macos,,216.07,140,14.0,True,,False,False,,human
evt_0f2ae652fc39,user_1784,repo_790,,push,10.0,1.0,3,rust,cancelled,63.3,nano,macos,13.47,346.18,156,7.0,False,,False,False,39.0,human
evt_8c82694c0cc3,user_1497,repo_1171,2025-11-15 02:07:00+00:00,pr_opened,8.0,11.0,2,rust,success,52.6,vscode,windows,1.73,246.71,126,22.0,True,81.7,False,False,62.0,human
evt_eaf5978e5c92,user_157,repo_695,2025-05-06 19:27:00+00:00,push,37.0,6.0,7,javascript,failed,90.0,vim,linux,16.84,306.4,89,0.0,False,,True,False,5.0,human
evt_b2726aaebf68,user_774,repo_409,2025-03-26 00:48:00+00:00,review_comment,14.0,5.0,3,rust,failed,71.1,sublime,windows,10.5,238.84,183,3.0,False,,False,True,58.0,human
evt_527bdc4c5ce2,user_2255,repo_613,2025-09-15 05:51:00+00:00,ci_run,6.0,1.0,3,go,cancelled,90.5,vscode,windows,13.48,132.29,145,19.0,False,,False,False,34.0,human
evt_76acba6f0501,user_2197,repo_621,,pr_merged,9.0,5.0,1,javascript,success,88.4,vim,macos,5.6,33.16,104,0.0,False,71.9,True,True,65.0,human
evt_c48016999b1f,user_112,repo_228,,push,16.0,3.0,1,go,failed,57.2,vscode,macos,11.39,362.55,138,12.0,False,,False,True,90.0,human
evt_a5ad5f982533,user_2463,repo_269,2025-05-26 15:50:00+00:00,push,6.0,7.0,3,c++,failed,60.6,vim,windows,11.35,344.43,102,14.0,False,,False,False,40.0,human
evt_c4d7c3ae26aa,user_598,repo_678,2025-03-30 09:13:00+00:00,pr_opened,9.0,2.0,3,javascript,success,67.5,intellij,windows,14.34,214.07,130,8.0,True,3.2,False,True,48.0,human
evt_775784f3d39b,user_415,repo_108,,push,4.0,3.0,1,rust,success,75.4,intellij,macos,1.0,58.53,126,13.0,False,,False,False,57.0,bot
evt_c0763f5204e1,user_2508,repo_1106,2025-04-27 10:20:00+00:00,test_run,0.0,7.0,6,c++,failed,77.2,vim,macos,9.29,294.46,115,4.0,True,,False,False,,human
evt_9a0759a7b7e1,user_2127,repo_984,,commit,13.0,5.0,4,java,cancelled,92.6,sublime,linux,5.65,400.17,163,29.0,False,,False,False,14.0,human
evt_ae9658a14af7,user_2957,repo_308,2025-12-24 08:56:00+00:00,pr_merged,1.0,13.0,6,java,success,74.2,vim,linux,8.0,26.51,139,5.0,False,70.7,False,False,23.0,human
evt_b4be0e788b45,user_2753,repo_1,2025-09-20 07:36:00+00:00,pr_opened,7.0,11.0,8,rust,failed,97.7,sublime,macos,14.02,285.2,135,25.0,True,17.1,False,False,67.0,bot
evt_d9e689368276,user_790,repo_981,,pr_opened,10.0,35.0,6,c++,failed,53.8,vim,linux,1.49,392.94,118,0.0,False,52.7,False,False,39.0,human
evt_70781023de5c,user_1011,repo_51,,pr_opened,4.0,0.0,2,c++,cancelled,56.0,sublime,linux,12.16,261.41,121,7.0,True,8.9,False,False,,human
evt_82f0a71ff6cd,user_1419,repo_1175,,test_run,46.0,1.0,1,rust,success,79.2,vim,linux,15.49,274.74,103,18.0,True,,False,False,64.0,human
evt_2927368ff7b0,user_1319,repo_1026,,review_comment,8.0,9.0,4,python,failed,75.5,vim,linux,5.39,275.39,143,7.0,False,,False,False,32.0,human
evt_bf9a6f3de3c7,user_1385,repo_1179,,pr_merged,0.0,0.0,3,c++,success,63.0,nano,windows,9.31,158.51,121,6.0,False,17.7,False,False,89.0,human
evt_3ad2b52b0253,user_836,repo_1029,,pr_merged,51.0,9.0,10,java,success,100.0,vim,linux,,3.14,128,13.0,False,23.9,False,False,60.0,human
evt_36f072d41650,user_409,repo_138,,commit,57.0,31.0,10,java,success,83.1,vscode,windows,,433.51,46,0.0,False,,False,False,53.0,human
evt_9d01bdcfac99,user_2942,repo_623,,ci_run,17.0,8.0,3,go,failed,72.1,intellij,macos,8.26,272.46,27,2.0,True,,False,False,28.0,human
evt_72b1f4df452c,user_488,repo_46,2025-10-17 04:34:00+00:00,pr_merged,16.0,24.0,4,go,failed,90.5,nano,windows,7.4,256.58,209,10.0,False,7.6,True,False,18.0,human
evt_6a104e2a20e9,user_1705,repo_314,2025-01-23 09:07:00+00:00,pr_opened,6.0,7.0,4,javascript,cancelled,85.9,nano,linux,10.14,396.85,154,15.0,False,23.9,False,False,53.0,human
evt_abcf0dc0104e,user_1460,repo_1135,,commit,10.0,3.0,2,python,failed,59.8,sublime,windows,11.81,111.99,177,8.0,False,,False,True,64.0,human
evt_09f2f91a5e0d,user_368,repo_300,,review_comment,1.0,2.0,1,javascript,cancelled,86.1,nano,linux,3.75,410.5,99,11.0,False,,False,False,48.0,human
evt_40b7dfbc49e9,user_734,repo_547,2025-03-26 12:11:00+00:00,ci_run,30.0,1.0,4,java,cancelled,60.4,vscode,windows,304.37,6.97,68,0.0,False,,False,True,42.0,human
evt_a0771964ac97,user_80,repo_357,2025-09-27 15:43:00+00:00,review_comment,15.0,15.0,1,java,success,100.0,vim,linux,19.6,281.5,151,11.0,True,,False,False,20.0,human
evt_e92204657f01,user_2489,repo_31,2025-11-26 16:32:00+00:00,pr_opened,17.0,4.0,1,python,failed,65.6,vim,linux,18.55,,164,4.0,False,42.8,False,False,51.0,human
evt_ca21b7012d4f,user_75,repo_829,,test_run,7.0,42.0,1,java,cancelled,55.3,vim,windows,15.42,358.08,98,15.0,True,,False,False,9.0,human
evt_4d092a331ac2,user_1830,repo_1133,2025-04-10 01:16:00+00:00,review_comment,8.0,15.0,1,java,failed,89.2,vscode,linux,7.44,393.84,91,12.0,False,,False,False,55.0,human
evt_25c21a806bbd,user_590,repo_966,,pr_opened,17.0,9.0,2,java,success,80.6,nano,windows,3.52,244.93,121,19.0,False,53.5,False,False,55.0,human
evt_75e349198df2,user_2804,repo_97,2025-10-26 09:37:00+00:00,commit,11.0,14.0,4,c++,failed,87.1,vim,linux,27.9,282.75,93,18.0,True,,False,True,58.0,human
evt_90aa7d4208d8,user_777,repo_791,2025-11-02 12:59:00+00:00,test_run,18.0,3.0,5,rust,success,94.9,vim,windows,10.51,230.78,165,12.0,True,,False,False,85.0,human
evt_08ceed888203,user_2125,repo_78,,ci_run,1.0,8.0,2,javascript,failed,63.8,vim,windows,11.88,346.49,71,24.0,False,,False,False,27.0,bot
evt_18ee32f95047,user_2292,repo_398,,pr_merged,8.0,22.0,5,go,cancelled,76.2,sublime,macos,18.17,186.33,120,15.0,False,57.7,False,False,59.0,human
evt_8c5e528d1f0e,user_776,repo_517,2025-11-01 09:26:00+00:00,test_run,25.0,1.0,1,rust,success,76.9,vim,macos,700.64,571.46,124,13.0,True,,False,False,47.0,human
evt_bfcef1bda95f,user_1689,repo_460,2025-03-21 02:25:00+00:00,push,19.0,14.0,3,go,failed,78.7,intellij,macos,9.8,324.86,111,0.0,False,,False,False,39.0,human
evt_743fe3060125,user_650,repo_504,2025-11-09 21:30:00+00:00,commit,102.0,19.0,1,java,success,63.0,nano,linux,16.33,357.54,87,22.0,True,,False,False,59.0,bot
evt_ef2914e79f01,user_677,repo_418,,test_run,21.0,1.0,1,javascript,success,72.6,intellij,linux,16.28,362.58,60,11.0,False,,False,False,26.0,human
evt_739c12df4310,user_2772,repo_783,2025-03-20 06:49:00+00:00,test_run,8.0,4.0,1,java,success,100.0,vim,linux,7.32,300.64,105,9.0,False,,False,False,21.0,human
evt_217f56e81998,user_1784,repo_98,,push,39.0,1.0,3,javascript,failed,90.3,vim,windows,8.15,293.57,79,8.0,False,,False,False,29.0,bot
evt_fda0000762b4,user_1696,repo_765,,push,30.0,25.0,3,java,cancelled,94.6,vim,linux,1.47,254.49,68,15.0,False,,False,False,51.0,human
evt_5404eb00fc5a,user_22,repo_944,,test_run,2.0,11.0,2,go,cancelled,78.1,sublime,linux,11.73,182.0,81,10.0,False,,False,False,87.0,human
evt_b1a3ee14645a,user_900,repo_969,2025-11-06 18:50:00+00:00,review_comment,0.0,63.0,2,rust,success,,intellij,macos,11.84,481.48,152,6.0,False,,False,False,68.0,human
evt_9e54fa755941,user_1101,repo_718,2025-03-21 23:51:00+00:00,push,3.0,7.0,1,java,success,100.0,intellij,windows,16.72,505.27,141,6.0,False,,True,False,76.0,human
evt_f3d22b036312,user_2963,repo_1087,2025-04-14 19:20:00+00:00,commit,6.0,10.0,7,go,cancelled,80.2,sublime,linux,5.0,483.27,187,1.0,False,,False,False,57.0,human
evt_7be22b905bb2,user_2158,repo_572,,push,61.0,1.0,17,java,failed,57.8,nano,linux,0.51,301.49,98,23.0,False,,False,False,2.0,human
evt_3f7410c8e3a8,user_728,repo_792,,review_comment,7.0,2.0,6,go,success,,nano,macos,13.49,271.65,126,6.0,False,,False,False,59.0,human
evt_8c5fdf7ee934,user_1124,repo_541,2025-10-30 11:04:00+00:00,test_run,8.0,27.0,7,java,failed,79.0,nano,windows,14.67,355.79,166,0.0,False,,False,True,48.0,human
evt_4fabfb2e8dda,user_75,repo_506,2025-10-26 11:35:00+00:00,test_run,3.0,10.0,3,javascript,cancelled,87.0,vim,windows,8.13,343.7,131,15.0,True,,False,True,83.0,human
evt_1b1f4cef24ec,user_2289,repo_627,2025-10-25 07:12:00+00:00,review_comment,4.0,23.0,8,java,failed,74.2,vim,windows,4.23,326.24,106,5.0,True,,False,True,65.0,human
evt_ad4c4932bedc,user_2351,repo_695,2025-03-21 05:51:00+00:00,review_comment,16.0,1.0,1,python,failed,75.7,sublime,linux,5.58,377.91,178,18.0,False,,False,False,13.0,human
evt_4a7b4cee78e4,user_1139,repo_636,2025-03-30 02:55:00+00:00,ci_run,6.0,14.0,1,go,cancelled,60.7,vim,windows,8.88,437.7,106,13.0,True,,False,True,29.0,human
evt_49d232ec8268,user_1265,repo_930,,pr_merged,33.0,6.0,1,c++,failed,91.7,intellij,linux,2.99,352.44,144,8.0,False,40.4,False,True,44.0,human
evt_1b10d0c43a69,user_328,repo_1145,,commit,14.0,32.0,3,javascript,cancelled,73.2,nano,linux,13.26,209.0,51,11.0,False,,False,False,40.0,bot
evt_eb06e47b78df,user_1265,repo_223,,pr_opened,34.0,8.0,1,python,failed,68.8,vscode,linux,4.75,410.0,121,0.0,False,78.3,False,True,25.0,human
evt_b9155c935a94,user_2921,repo_46,2025-11-25 23:27:00+00:00,test_run,13.0,7.0,1,java,failed,100.0,intellij,macos,5.22,317.97,14,4.0,False,,False,False,72.0,human
evt_8d13529bb1e4,user_2874,repo_388,,commit,16.0,39.0,1,c++,failed,87.6,nano,linux,6.17,349.0,122,0.0,True,,True,False,22.0,human
evt_2caf701d3736,user_1322,repo_138,,test_run,1.0,9.0,1,c++,failed,76.0,vim,windows,6.37,189.88,116,23.0,False,,False,False,26.0,human
evt_94f2c45c71de,user_912,repo_577,,push,7.0,1.0,1,javascript,success,75.9,vim,macos,8.83,389.04,106,6.0,False,,False,False,87.0,human
evt_59056d0bfefd,user_2714,repo_251,2025-12-30 03:47:00+00:00,test_run,34.0,3.0,1,go,cancelled,69.4,vim,windows,3.39,44.21,117,0.0,False,,False,False,68.0,human
evt_5946e0ec0931,user_2956,repo_983,2025-10-26 08:28:00+00:00,pr_merged,16.0,2.0,1,rust,cancelled,100.0,sublime,linux,6.42,363.65,99,9.0,True,44.9,False,True,26.0,human
evt_a90f70caee39,user_349,repo_928,,ci_run,4.0,8.0,1,python,cancelled,93.5,vscode,linux,13.91,341.21,71,18.0,False,,False,False,47.0,human
evt_e19b8fa0ade3,user_2659,repo_671,,push,32.0,1.0,3,javascript,success,70.3,vim,windows,8.27,308.19,162,20.0,True,,False,False,34.0,human
evt_17ed35edbd5d,user_2961,repo_153,2025-02-13 09:23:00+00:00,push,64.0,36.0,1,javascript,failed,100.0,vim,windows,12.08,254.87,74,7.0,False,,False,False,39.0,human
evt_2131cfb9f7d2,user_1503,repo_217,,pr_opened,61.0,1.0,1,c++,success,80.2,vim,linux,14.11,344.86,155,17.0,False,41.1,False,False,63.0,human
evt_26b7caf7e2c2,user_2051,repo_1054,2025-01-29 11:33:00+00:00,ci_run,40.0,3.0,4,java,success,63.0,nano,windows,12.64,347.33,84,17.0,False,,False,False,50.0,bot
evt_7eae23c94a81,user_2157,repo_911,2025-03-24 07:26:00+00:00,ci_run,22.0,50.0,3,java,failed,56.7,nano,windows,5.67,213.88,79,7.0,False,,False,False,30.0,bot
evt_3c6124d29f59,user_1669,repo_310,,ci_run,1.0,5.0,1,javascript,success,79.5,vscode,linux,10.53,335.35,123,0.0,True,,False,False,,human
evt_25a9886d63d9,user_1250,repo_674,2025-10-28 18:02:00+00:00,pr_merged,17.0,7.0,1,javascript,failed,74.3,vim,linux,8.83,236.74,109,11.0,False,23.5,False,True,41.0,human
evt_cda81c83274a,user_877,repo_608,2025-07-18 00:57:00+00:00,push,56.0,7.0,3,javascript,failed,100.0,vscode,linux,17.71,411.3,145,16.0,False,,False,False,71.0,human
evt_21b9ec41edb2,user_115,repo_1018,,review_comment,8.0,8.0,1,c++,failed,70.8,sublime,linux,14.78,268.71,43,7.0,False,,False,False,30.0,human
evt_0aa5a9562352,user_2380,repo_1168,,push,30.0,5.0,4,go,failed,87.5,vscode,windows,,346.27,135,21.0,True,,False,False,36.0,human
evt_9b3972c7fb78,user_2687,repo_311,,pr_opened,28.0,9.0,2,c++,failed,93.2,vim,linux,24.23,175.05,116,6.0,False,57.9,False,False,53.0,human
evt_fcf728f762e0,user_668,repo_407,,test_run,18.0,19.0,6,python,failed,53.6,intellij,macos,20.36,106.33,149,6.0,False,,False,False,27.0,human
evt_0143dbf6c93b,user_1565,repo_1096,2025-03-22 06:09:00+00:00,push,32.0,17.0,1,rust,success,56.7,sublime,windows,10.26,,46,12.0,True,,False,False,49.0,human
evt_627b19251304,user_1840,repo_1166,2025-04-25 04:05:00+00:00,test_run,1.0,22.0,4,java,success,50.5,vim,linux,10.21,348.16,90,5.0,False,,False,False,63.0,human
evt_c90c9862e08b,user_1344,repo_978,,push,6.0,25.0,1,rust,success,74.7,sublime,linux,1.33,237.49,121,10.0,False,,False,False,58.0,human
evt_a10f4be7dc95,user_1598,repo_956,2025-10-30 08:08:00+00:00,commit,1.0,8.0,6,c++,success,62.3,sublime,linux,15.03,454.48,162,12.0,False,,False,True,48.0,human
evt_4c464e959545,user_1176,repo_222,,ci_run,16.0,20.0,8,javascript,failed,69.4,intellij,macos,15.65,388.15,63,11.0,False,,False,False,29.0,human
evt_3e744d718180,user_303,repo_703,2025-11-25 10:55:00+00:00,ci_run,3.0,15.0,1,go,failed,100.0,vim,macos,10.05,244.84,150,3.0,False,,True,False,11.0,human
evt_ba1a6edd083b,user_2305,repo_284,,ci_run,27.0,11.0,3,rust,failed,44.1,vim,windows,13.23,356.31,175,0.0,False,,False,False,60.0,human
evt_4e9548c1f660,user_619,repo_197,2025-03-28 02:52:00+00:00,test_run,19.0,5.0,2,java,success,56.6,nano,linux,0.21,,87,11.0,False,,False,True,17.0,human
evt_1ef229bb4cf6,user_866,repo_581,,commit,,19.0,4,c++,cancelled,86.8,sublime,linux,14.43,226.59,99,0.0,True,,True,False,36.0,human
evt_57a7773ff479,user_625,repo_558,2025-10-20 12:56:00+00:00,commit,37.0,9.0,4,javascript,cancelled,54.6,intellij,windows,14.17,272.48,130,13.0,False,,False,False,64.0,human
evt_4f15d18aed86,user_1056,repo_1109,2025-05-19 19:47:00+00:00,test_run,42.0,5.0,3,javascript,failed,56.3,nano,windows,15.26,311.04,67,23.0,False,,False,False,57.0,human
evt_b9c7139a8a54,user_989,repo_854,2025-08-23 13:15:00+00:00,test_run,77.0,0.0,2,go,cancelled,65.8,vscode,linux,6.13,264.76,146,9.0,True,,False,False,36.0,human
evt_c060f26d0b6a,user_2231,repo_461,2025-10-20 11:17:00+00:00,review_comment,3.0,5.0,3,c++,success,75.5,sublime,linux,3.19,399.18,149,3.0,False,,False,False,20.0,human
evt_2e7cdee395e3,user_2085,repo_117,,review_comment,4.0,6.0,3,java,success,79.2,intellij,macos,8.62,229.11,168,8.0,False,,False,False,69.0,human
evt_d6054efdbf77,user_1282,repo_1061,2025-03-17 05:15:00+00:00,pr_merged,94.0,19.0,1,rust,success,100.0,vim,linux,15.8,245.94,152,0.0,False,19.7,False,False,25.0,human
evt_696347e81bf3,user_1015,repo_103,,test_run,3.0,1.0,3,rust,cancelled,54.9,vscode,linux,13.5,445.31,114,16.0,False,,False,True,62.0,human
evt_0e7c796ec1a4,user_1291,repo_47,2025-04-16 10:03:00+00:00,commit,1.0,28.0,3,java,success,59.7,intellij,windows,5.33,251.86,117,0.0,False,,False,False,53.0,human
evt_d4e46e903716,user_1736,repo_192,2025-03-20 10:49:00+00:00,test_run,30.0,,1,go,failed,91.9,intellij,windows,0.95,135.62,112,6.0,False,,False,False,80.0,human
evt_8d14267e3e2f,user_2987,repo_276,2025-05-24 06:22:00+00:00,push,30.0,52.0,3,java,failed,85.8,vim,linux,,510.95,142,10.0,True,,False,False,58.0,human
evt_e9cafe4703e7,user_219,repo_873,,ci_run,20.0,4.0,1,rust,cancelled,78.7,intellij,macos,17.08,276.61,27,6.0,True,,False,False,47.0,human
evt_9d45143f6d63,user_851,repo_588,,commit,16.0,16.0,2,go,failed,89.5,intellij,linux,11.91,244.34,76,12.0,False,,False,False,35.0,human
evt_1207d4612fbe,user_1418,repo_949,,test_run,11.0,6.0,1,c++,failed,54.5,intellij,windows,3.4,167.83,146,5.0,True,,False,False,59.0,human
evt_42f3c89dac9e,user_769,repo_626,,pr_opened,30.0,5.0,1,go,success,75.2,nano,windows,12.84,300.67,143,4.0,False,18.4,False,False,59.0,human
evt_2b8779cd7fff,user_2377,repo_295,,commit,7.0,24.0,3,python,success,84.9,sublime,linux,8.78,323.63,109,19.0,True,,False,False,24.0,human
evt_7b341e1b3132,user_1617,repo_247,2025-10-30 18:09:00+00:00,pr_merged,14.0,39.0,1,java,success,86.7,sublime,windows,657.86,480.22,149,10.0,False,12.1,False,True,50.0,human
evt_0d151f2f9419,user_1307,repo_927,,ci_run,41.0,29.0,1,rust,failed,66.7,vim,linux,6.9,304.66,160,6.0,False,,False,True,59.0,human
evt_b69a017611b9,user_1191,repo_1071,,pr_merged,6.0,4.0,3,java,failed,75.7,vscode,macos,11.7,69.78,128,17.0,False,28.3,False,False,94.0,human
evt_ea77a2305bf6,user_2251,repo_939,2025-06-30 00:59:00+00:00,push,18.0,21.0,1,go,failed,100.0,vscode,windows,9.49,434.8,0,,False,,False,False,35.0,human
evt_a2919b4de9a8,user_2078,repo_55,2025-07-22 01:16:00+00:00,pr_opened,0.0,7.0,1,c++,success,86.4,vim,linux,9.88,409.14,63,4.0,False,15.2,False,False,60.0,human
evt_601ae75002ed,user_74,repo_1178,,push,0.0,18.0,1,java,failed,71.9,sublime,windows,14.67,436.77,83,6.0,True,,False,False,50.0,human
evt_b9d71463c79f,user_2914,repo_1139,2025-05-27 09:08:00+00:00,pr_merged,21.0,10.0,4,javascript,failed,73.7,intellij,linux,11.33,112.68,175,6.0,False,78.4,False,False,61.0,human
evt_fe5189bcb224,user_2207,repo_329,2025-03-23 13:44:00+00:00,pr_opened,10.0,19.0,15,c++,success,90.3,vim,windows,11.3,319.68,89,0.0,True,40.7,False,False,22.0,human
evt_441635bdcf08,user_780,repo_855,2025-12-01 21:24:00+00:00,review_comment,0.0,30.0,3,rust,failed,100.0,nano,windows,9.76,104.37,88,7.0,True,,False,False,44.0,human
evt_89258e6b40b6,user_1956,repo_1150,2025-10-12 05:12:00+00:00,push,16.0,16.0,2,python,failed,82.0,sublime,linux,1.39,259.04,125,9.0,True,,False,False,52.0,human
evt_ba7b871ab0bb,user_2652,repo_1107,2025-05-15 18:40:00+00:00,test_run,5.0,3.0,1,go,success,67.8,nano,windows,0.55,144.13,144,10.0,False,,False,False,34.0,human
evt_e8024f2ceac3,user_1394,repo_815,2025-09-06 16:06:00+00:00,pr_merged,14.0,11.0,1,c++,success,60.5,intellij,macos,21.11,373.12,119,18.0,False,46.8,False,False,56.0,human
evt_6ba4a3190438,user_2194,repo_157,,test_run,20.0,0.0,1,java,failed,91.8,vim,linux,18.96,276.22,117,14.0,False,,False,True,52.0,human
evt_48a14984c61f,user_1213,repo_260,,pr_opened,14.0,37.0,2,rust,failed,63.2,vim,windows,15.76,,39,16.0,False,9.4,False,True,,human
evt_e22da892448f,user_2656,repo_1052,2025-10-26 01:38:00+00:00,test_run,36.0,17.0,4,rust,success,85.1,vscode,linux,9.71,340.01,57,14.0,True,,False,True,29.0,human
evt_c84da41db1d3,user_1147,repo_966,2025-03-24 00:00:00+00:00,review_comment,6.0,,1,go,failed,77.6,vim,windows,18.17,337.07,56,6.0,False,,False,False,44.0,human
evt_c60294af85fd,user_2569,repo_271,2025-03-24 13:24:00+00:00,test_run,6.0,2.0,1,python,failed,41.8,vim,windows,5.99,269.06,133,2.0,False,,False,False,45.0,human
evt_3617fb3208d8,user_2901,repo_813,,push,54.0,27.0,1,javascript,success,71.5,sublime,macos,17.84,274.14,109,24.0,False,,False,True,54.0,human
evt_bcc7e63d2394,user_1965,repo_1173,,review_comment,112.0,0.0,1,python,cancelled,88.4,vscode,linux,1.07,436.38,126,4.0,False,,True,False,46.0,human
evt_cd14ff180f8b,user_25,repo_200,,pr_opened,7.0,0.0,8,python,cancelled,80.4,intellij,linux,12.61,218.88,95,,False,24.7,False,False,40.0,human
evt_3e7c46cf823d,user_2678,repo_866,,push,17.0,4.0,2,java,success,75.9,vim,linux,5.87,146.99,110,24.0,False,,False,False,,human
