event_id,user_id,repo_id,timestamp,event_type,lines_added,lines_deleted,files_changed,dominant_language,ci_status,coverage_percent,editor,os,time_to_ci_minutes,build_duration_s,tests_run,tests_failed,is_weekend,pr_merge_time_hours,label_is_high_quality,exam_period,commit_message_length,is_bot_user
evt_e713bfa835a5,user_1706,repo_185,17/12/2025 02:38,pr_merged,64,20,2,Java,cancelled,58.5,VIM,LINUX,14.5,238.82,138,15,false,24.3,False,false,39.0, HUMAN 
evt_d08ab7e0c148,user_2279,repo_183,18/06/2025 13:18,Test_run,10,27,1,Javascript,Failure,"55,3",vim,windows,5.64,429.9,79,4,false,,No,0,53.0, HUMAN 
evt_d1645bbef221,user_915,repo_47,11/28/2025 18:02,push,20,16,1,python,FAILED,70.5,vim,macOS,12.86,480.84,135,4,0,,False,false,35.0,human
evt_0629981561d1,user_1954,repo_389,21/10/2025 01:49,pr_merged,5,4,1,JavaScript,SUCCESS,81.3, NANO ,Linux,2.21,249.06,110,8,False,47.4,False,No,41.0,Human
evt_aabeb1c317da,user_1115,repo_833,07/01/2025 17:48,review_comment,23,5,2,javascript,cancelled,85.9,VSCode,Linux,6.77,332.25,100,26,false,,false,False,42.0, HUMAN 
evt_d7a40faa82db,user_2535,repo_146,2025-02-20 18:27:02+01:00,test_run,10,20,1, Rust ,Failed,44.3, VIM ,Linux,1.65,383.73,142,14,0,,0,false,46.0,human
evt_af061eb26f85,user_1561,repo_62,2025-10-21 11:22:20+00:00,pr_merged,35,2,1,java,FAILED,77.5,VSCode, LINUX ,11.16,299.0,108,28,false,60.0,0,No,47.0, HUMAN 
evt_63e9493cf37c,user_867,repo_973,30/05/2025 09:02,PR_OPENED,14,9,3,Python,FAILED,87.3,vscode,linux,380.73,238.38,129,7,No,70.3,0,No,51.0,Human
evt_9f598c76006f,user_2139,repo_418,2025-10-21T07:42:11Z,test_run,5000,29,5, java ,success,74.4,IntelliJ,Windows,8.28,372.37,117,13,0,,False,false,75.0,human
evt_c3559d217e4b,user_1468,repo_887,01/09/2025 08:18,review_comment,4,3,4,Go,FAILED,58.5, VSCODE ,WIN,14.69,333.77,139,6,0,,No,No,72.0,Human
evt_5076a6ea6a8e,user_2310,repo_61,22/10/2025 09:27,commit,101,13,1, C++ ,cancelled,68.2,Vim,MACOS,14.04,413.43,38,0,No,,0,0,43.0,human
evt_c15e6e37a4b3,user_1616,repo_727,13/10/2025 01:37,pr_opened,6,22,1,Python,failure,91.4,Vim,macOS,9.88,112.05,111,4,false,52.9,True,0,81.0,Human
evt_6e24d785e6d7,user_1849,repo_281,29/10/2025 11:36,Commit,34,0,1,Rust,SUCCESS,"56,3",Sublime, macOS ,15.67,328.83,129,14,False,,false,1,50.0, HUMAN 
evt_0759b0329472,user_395,repo_954,2025-06-24 02:27:18-05:00,PR_OPENED,10,4,1,Go, Failed ,63.3,intellij,Windows,16.9,4.28,87,10,false,71.4,No,No,45.0,Human
evt_ed97e7e8563d,user_282,repo_998,2025-12-14 20:21:13+00:00,ci_run,2,32,1,C++,SUCCESS,78.2,Nano,Windows,6.84,127.37,84,13,Yes,,False,false,39.0,Human
evt_16ea402b997f,user_1355,repo_456,2025-03-25 01:46:19+00:00,PR_MERGED,0,25,1,PYTHON,Failure,64.6,Nano, linux ,1031.59,403.51,48,16,false,1.0,False,true,,bot
evt_0f3a9f7bc2cb,user_2981,repo_949,14/02/2025 10:12,COMMIT,22,26,2,C++,SUCCESS,71.4,Nano,WINDOWS,17.45,331.5,106,5,0,,False,No,51.0,Human
evt_a54370dfbcc8,user_300,repo_896,27/03/2025 11:39,Review_comment,1,0,1,c++,success,75.6, intellij ,windows,9.74,343.06,129,2,0,,No,1,83.0, HUMAN 
evt_321a0fb64c7d,user_968,repo_487,2025-03-19 04:47:03+01:00,pr_merged,11,1,1,Go,success,63.9,Vim,linux,2.5,272.87,196,14,false,2.2,False,false,28.0, Bot 
evt_e701525e275d,user_2641,repo_1015,2025-12-30T18:55:47Z,push,14,1,1,Java,CANCELLED,70.2,Vim,LINUX,9.27,459.37,106,18,False,,false,false,49.0,human
evt_f6b87fabf4b4,user_666,repo_382,24/12/2025 20:06,push,56,26,5,Python,success,"84,1",SUBLIME,macOS,8.06,518.75,105,12,0,,No,0,39.0, Bot 
evt_f6180e377a25,user_989,repo_1195,12/09/2025 19:26,commit,51,8,1,C++,SUCCESS,55.9,vim,WIN,3.07,223.97,96,7,0,,0,0,56.0,human
evt_a50f3cca678e,user_2294,repo_1128,08/27/2025 17:16,PR_MERGED,9,6,1,JavaScript,failed,44.4,Nano,WIN,4.66,124.19,117,19,0,18.7,False,False,46.0,Human
evt_e64b0c86497d,user_2349,repo_705,15/03/2025 11:19,review_comment,8,20,1,JavaScript,CANCELLED,87.1,VSCode,Linux,13.54,221.37,37,13,true,,0,0,52.0, HUMAN 
evt_86142ce4a96f,user_2442,repo_819,2025-03-17T03:23:38Z,COMMIT,2,4,1,PYTHON,SUCCESS,47.1,IntelliJ,Windows,2.29,,116,7,False,,false,No,102.0,human
evt_ccfe7db60036,user_1,repo_759,2025-03-22 02:00:21-05:00,test_run,1,5,1,Java,FAILED,66.5,VIM, LINUX ,20.01,1.93,107,9,true,,0,false,76.0,Human
evt_8ed51982dad2,user_2741,repo_530,2025-07-14 06:35:59+01:00,commit,2,1,1,C++,Failure,-12.25554005449451,Nano,Linux,10.5,149.84,70,23,false,,false,0,80.0, HUMAN 
evt_ebd381926883,user_1685,repo_1101,2025-10-22 09:01:18-05:00,REVIEW_COMMENT,41,1,7,javascript,Failure,123.86938056693253, VIM ,Linux,331.93,235.76,138,3,False,,1,No,85.0, HUMAN 
evt_cb3980b55ad8,user_2570,repo_146,22/06/2025 13:48,ci_run,21,0,1,PYTHON,Success,87.3,Nano, Win ,,279.61,64,10,1,,false,No,46.0, HUMAN 
evt_1e225ed906e8,user_249,repo_307,2025-09-22 03:19:09+01:00, commit ,24,29,1,java,SUCCESS,80.7,VIM,WINDOWS,5.8,121.61,143,2,0,,False,false,0.0,Human
evt_0d653fb8719b,user_583,repo_1152,22/06/2025 21:07, Pr_merged ,15,1,1,python,SUCCESS,88.2,VSCODE,WINDOWS,5.1,266.78,111,0,true,35.8,1,0,59.0,human
evt_9692e1ec7afd,user_2584,repo_378,2025-01-31T15:39:06Z,pr_merged,20,13,1,PYTHON, CANCELLED ,73.5,vim,Linux,17.47,251.97,173,4,0,26.8,No,false,52.0, HUMAN 
evt_51382116c3ba,user_2210,repo_32,2025-07-04T06:46:39Z,ci_run,21,6,3,GO,Failed,76.4,INTELLIJ, win ,3.13,414.19,76,21,False,,No,False,37.0, HUMAN 
evt_403234dab1e3,user_978,repo_7,29/10/2025 08:23,test_run,7,0,4,Rust, FAILED ,126.56958633671655,IntelliJ,linux,3.79,,147,21,false,,0,true,69.0,Human
evt_9d0b8adde57a,user_2554,repo_811,19/10/2025 04:17,test_run,32,6,1,Rust,failure,"64,2",Vim,MACOS,18.37,366.42,108,3,Yes,,false,0,120.0,human
evt_6e59788b11cd,user_942,repo_1006,2025-07-14 16:13:01+01:00,Review_comment,15,8,1,Python,failure,65.7,VSCode,WIN,8.36,154.88,111,18,False,,False,No,,Human
evt_2c05491309d2,user_1696,repo_15,10/30/2025 10:48,Push,25,2,2,javascript, SUCCESS ,80.0,vim,linux,18.07,223.49,174,12,False,,No,1,29.0,bot
evt_2eaa189abde3,user_993,repo_907,12/22/2025 14:22,push,1,22,1, JAVASCRIPT ,CANCELLED,78.3,VSCode,LINUX,19.94,226.79,154,8,false,,0,0,48.0,human
evt_b8cea5e8aa55,user_1454,repo_714,23/05/2025 14:28,pr_merged,4,1,4,Python,failure,72.1,Nano,WIN,11.15,335.79,96,16,No,46.3,false,No,16.0, HUMAN 
evt_ca0774bd8b01,user_1280,repo_383,2025-12-16T15:22:34Z,test_run,54,11,1,javascript,SUCCESS,84.3,Nano,macOS,8.55,187.19,43,2,No,,False,False,46.0, HUMAN 
evt_d92b78d5fb24,user_2733,repo_204,2025-06-04T03:40:37Z,commit,2,13,2,JAVA,SUCCESS,80.4,vim,linux,9.08,243.78,77,18,0,,False,0,59.0, HUMAN 
evt_b4a8318d580c,user_822,repo_1060,19/07/2025 09:45,test_run,40,27,2,Rust, success ,49.6,INTELLIJ,Linux,4.18,21.88,117,12,True,,No,false,53.0, HUMAN 
evt_4b98a00bcae8,user_2818,repo_519,2025-12-30T15:26:37Z,push,2,0,1,python,SUCCESS,41.3,vscode,macOS,5.13,10.15,145,0,0,,False,False,32.0,Human
evt_0e4708d51cbb,user_2959,repo_412,10/28/2025 03:25,pr_merged,10,5,2,Go,SUCCESS,74.6, VSCODE ,windows,6.33,143.15,111,2,false,41.4,No,Yes,75.0, HUMAN 
evt_05667310b4ef,user_971,repo_39,2025-10-23 16:28:08+01:00,REVIEW_COMMENT,13,24,1,Go,CANCELLED,"64,1",Nano,Windows,4.59,422.35,146,0,False,,false,0,48.0, HUMAN 
evt_0fe9270a3fc6,user_2994,repo_402,06/11/2025 21:44,REVIEW_COMMENT,8,18,1,JAVASCRIPT,success,88.7,Sublime,Linux,18.42,5.5,111,20,No,,0,false,50.0,Human
evt_a8c735e9f456,user_2145,repo_468,08/04/2025 08:19,pr_merged,34,7,2,Python,success,57.0, Sublime ,WIN,13.26,6.06,102,0,false,55.1,false,False,23.0,human
evt_94491bd1cc43,user_1060,repo_119,03/20/2025 12:05,Push,69,1,8,Python,success,82.5,vim,WIN,6.76,11.14,120,3,false,,No,No,9.0,human
evt_282dd6a579fb,user_1027,repo_168,03/26/2025 20:00,review_comment,14,12,1,go, success ,75.8,VIM,Linux,472.32,180.69,157,14,0,,0,true,19.0,Human
evt_626d5daadcba,user_335,repo_572,2025-01-02 14:16:08+01:00,COMMIT,2,0,4,java,failure,79.0,Nano,macos,15.85,201.05,111,10,No,,No,false,21.0,human
evt_aad50b031984,user_970,repo_238,27/03/2025 11:17,COMMIT,34,11,2,c++,SUCCESS,93.6,IntelliJ,macos,10.78,303.33,176,10,False,,No,true,52.0, HUMAN 
evt_beb52d0f1aa8,user_630,repo_582,2025-06-26 10:33:16+01:00, Review_comment ,1,26,1,java,FAILURE,73.2,Vim,Macos,18.03,530.88,69,16,False,,false,false,55.0, HUMAN 
evt_ace6a39b04b2,user_2713,repo_792,2025-12-14 15:44:01-05:00,review_comment,18,10,2,Java,FAILED,66.8,vim, WINDOWS ,9.04,350.0,55,11,true,,0,No,30.0,Human
evt_2d21a5f57858,user_2914,repo_1200,01/02/2025 04:18,pr_merged,14,0,2,Java,FAILED,"98,3",VSCode,Linux,12.68,294.35,166,14,No,12.8,0,False,69.0,human
evt_1606d4d5637d,user_494,repo_984,2025-10-28 01:48:31+00:00,PUSH,29,9,1,Go,FAILED,85.5,vim,linux,13.91,348.9,199,4,False,,True,true,35.0, HUMAN 
evt_a1b7069fa0b7,user_1063,repo_705,2025-01-09T06:08:49Z,test_run,19,9,1,JAVA,FAILED,73.9,VSCode,Win,5.5,167.89,108,7,0,,False,false,22.0,human
evt_d5755e7e01bf,user_2465,repo_789,09/03/2025 02:38,ci_run,24,5,2,Go, Failure ,88.4, vim , LINUX ,14.46,495.68,118,4,Yes,,True,false,85.0,human
evt_4f95887d4090,user_2224,repo_477,15/05/2025 17:38,pr_merged,3,0,1,JavaScript,cancelled,55.4, VIM ,WIN,6.51,220.5,106,8,No,11.3,False,false,, HUMAN 
evt_413d90faa334,user_2350,repo_376,21/11/2025 09:39,Pr_merged,2,11,4,RUST,Failed,69.6,intellij,linux,8.49,6.63,39,8,false,46.5,No,No,67.0,human
evt_3819802bd4ae,user_2128,repo_273,2025-03-29T17:21:21Z,pr_opened,12,49,1,RUST,success,76.8,vscode,Linux,0.06,8.34,97,0,true,38.4,false,1,67.0, HUMAN 
evt_ffcf4f3fed5b,user_2284,repo_503,2025-09-19T08:04:18Z,PUSH,13,25,1,JAVASCRIPT,success,90.9,Vim,Windows,10.67,462.43,137,12,0,,No,0,,Human
evt_7898d0a9d077,user_2177,repo_638,16/04/2025 07:50,Commit,15,4,1,Go,FAILED,"75,9",Intellij,WIN,5.45,252.73,189,13,false,,false,0,52.0,human
evt_c4bc07b2ad1e,user_2463,repo_936,2025-12-25 20:08:03-05:00,pr_opened,17,9,3,python,Success,85.6,Nano,win,9.25,180.85,170,0,0,27.6,1,false,16.0,Human
evt_a45c0895debe,user_1171,repo_1092,11/12/2025 13:58,ci_run,2,9,1,Python,cancelled,-6.9454769363341065,SUBLIME,Windows,2.15,252.56,123,0,False,,No,No,63.0,Human
evt_3c62a828a399,user_980,repo_50,2025-01-25 22:23:30+01:00,Pr_merged,22,17,1,JavaScript,cancelled,75.7,INTELLIJ,win,19.64,421.26,75,6,Yes,48.6,No,0,,Human
evt_94045234f19d,user_2821,repo_412,06/05/2025 15:39,REVIEW_COMMENT,1,8,1,C++,success,128.00909388410128,Sublime,WIN,2.99,228.84,142,0,false,,True,false,36.0,human
evt_6fa1aa6a3e32,user_2130,repo_373,2025-01-08T00:23:38Z,push,7,0,3,go,failure,54.4,IntelliJ,macOS,3.75,235.67,108,3,No,,false,No,45.0,Human
evt_9895575da935,user_1534,repo_238,2025-10-26 15:22:13-05:00,Pr_opened,46,2,1,JavaScript,SUCCESS,66.9,VSCode,MACOS,0.19,409.84,94,10,1,16.9,False,true,16.0, Bot 
evt_6d1466855516,user_2319,repo_574,03/30/2025 16:04,test_run,2,10,1, JAVA ,FAILED,77.6,sublime,Windows,15.08,279.41,48,15,true,,false,1,58.0, HUMAN 
evt_d0b805e9f02f,user_2730,repo_703,2025-10-27 11:55:17-05:00,push,4,38,2,JavaScript,Success,36.8,NANO,MACOS,7.45,5.04,132,10,False,,No,True,24.0, HUMAN 
evt_0c2d6fe889e0,user_1935,repo_268,2025-09-02T17:52:21Z,PR_OPENED,8,15,1,Go,SUCCESS,94.0,vim,macOS,12.45,225.85,55,13,0,88.5,False,0,22.0,human
evt_090002367455,user_9,repo_504,2025-12-25T08:27:56Z,push,99,11,1,javascript,failed,72.5,sublime,WIN,13.27,386.36,88,0,No,,No,False,57.0,human
evt_ee26ec8dcf6c,user_103,repo_375,2025-03-16 19:18:39+00:00, push ,9,7,13,JAVA,cancelled,100,vim, Windows ,15.99,573.16,102,11,1,,0,0,76.0, HUMAN 
evt_a117bb3d82a1,user_2163,repo_1057,06/20/2025 14:13,TEST_RUN,12,23,1,Go,SUCCESS,63.7,Vim,Windows,20.02,410.88,120,5,false,,False,false,52.0, HUMAN 
evt_571bf3f5569b,user_1540,repo_273,12/12/2025 12:17,PR_MERGED,3,10,1, GO ,success,"66,3",NANO,WIN,7.86,300.94,83,11,false,16.8,No,No,44.0, HUMAN 
evt_018f5ac0de50,user_438,repo_351,12/01/2025 00:06,push,8,31,1,java, cancelled ,100,VSCode,WIN,17.53,6.13,128,10,false,,false,False,0.0,human
evt_5d811fe20938,user_1005,repo_366,02/10/2025 19:07,pr_merged,64,1,1,Python,SUCCESS,85.0,Vim,Linux,17.73,321.07,72,3,false,15.4,0,false,59.0, HUMAN 
evt_adcd072f2370,user_1036,repo_603,03/30/2025 18:00,test_run,9,8,1,Python,Failed,"84,6",VSCode, macos ,9.97,153.11,151,10,Yes,,0,Yes,59.0, HUMAN 
evt_a13bccfd2d4f,user_467,repo_553,2025-11-19 14:21:23+00:00,push,19,4,1,JAVA,failure,75.5,VSCODE,LINUX,12.88,342.26,155,0,false,,False,false,40.0,BOT
evt_f1714031730e,user_60,repo_823,2025-07-01T04:14:23Z,test_run,2,10,1,JAVA,cancelled,58.6, nano , Windows ,1.18,300.45,137,12,No,,false,false,19.0,Human
evt_0804f3609450,user_127,repo_1075,2025-10-07T20:42:25Z,review_comment,22,3,2, JAVA ,cancelled,49.0,vim,linux,7.14,176.98,82,0,No,,false,false,50.0,human
evt_8f596b7aeb14,user_10,repo_1044,2025-01-12T09:03:25Z,commit,23,2,3, python , Cancelled ,69.3,VSCODE,LINUX,9.69,312.59,118,6,Yes,,False,No,37.0,human
evt_bdb9e5edc9ed,user_1082,repo_617,27/10/2025 20:43,pr_opened,54,1,4,JAVASCRIPT,CANCELLED,87.6,Sublime,WIN,9.46,250.41,89,4,No,20.2,Yes,1,70.0,BOT
evt_87f3c65561e8,user_317,repo_247,26/10/2025 15:13,test_run,0,5,1,python,cancelled,61.5,vim, LINUX ,10.7,228.17,106,14,Yes,,0,Yes,41.0, HUMAN 
evt_4e38ac8c0b24,user_2212,repo_255,03/23/2025 17:45,push,23,18,1, C++ ,cancelled,100,Nano,Windows,9.71,227.5,79,22,true,,0,false,80.0, HUMAN 
evt_f905ef23ab88,user_1923,repo_718,2025-05-07T01:46:10Z,test_run,30,22,1,C++,SUCCESS,55.4,VSCode,LINUX,14.0,234.33,67,9,false,,0,No,33.0,BOT
evt_79d375938b0a,user_2579,repo_875,23/10/2025 23:21,push,2,15,1,C++,Success,72.3,VIM,macOS,15.72,287.93,143,12,No,,False,False,54.0,Human
evt_2b77203e942f,user_1629,repo_159,2025-12-23T22:32:38Z,REVIEW_COMMENT,61,1,1, C++ ,success,100, vim ,Windows,9.4,339.24,156,9,0,,False,False,58.0,Human
evt_8e2ce30c841e,user_2648,repo_907,21/03/2025 04:13,ci_run,7,25,1, JAVA ,failure,76.5,Nano,Windows,0.49,418.11,158,8,False,,False,No,31.0,human
evt_65d95e91d90a,user_188,repo_401,2025-02-04T18:33:28Z,pr_merged,33,6,1,Python,success,53.4,VIM,linux,13.18,184.54,71,7,No,28.6,false,No,40.0,human
evt_302c450bac7b,user_2802,repo_1154,03/26/2025 09:13,review_comment,26,6,1,PYTHON,success,56.8,Sublime,Win,10.08,270.27,78,15,false,,False,True,48.0,human
evt_6a09323aae4b,user_2357,repo_706,2025-09-07T13:35:24Z,pr_opened,20,6,5,rust,success,77.5,Vim,macOS,22.66,10.74,92,116,Yes,18.1,false,False,33.0,human
evt_2cacedfd56b0,user_562,repo_664,04/11/2025 00:42,pr_merged,24,14,5,RUST,CANCELLED,100,Sublime,macos,1.72,423.84,125,18,No,39.3,False,False,21.0,Human
evt_d48011dcbb4a,user_427,repo_342,10/23/2025 17:32,review_comment,47,12,1,rust,failure,66.4,VSCode,macOS,13.93,201.33,139,0,No,,No,No,41.0, HUMAN 
evt_cce9bbd62c41,user_208,repo_1070,08/20/2025 05:27,PR_OPENED,17,41,1,Java,Success,63.7,VIM,MACOS,12.81,160.91,150,5,No,24.3,0,0,28.0,human
evt_2bd6af9897a4,user_2800,repo_165,08/13/2025 22:06,commit,13,0,5,Javascript,failed,83.6,Sublime,windows,3.16,428.66,54,13,false,,False,No,56.0,bot
evt_697439be0ed3,user_188,repo_832,2025-01-01 19:07:46-05:00,ci_run,30,0,1,PYTHON,success,79.9, VSCODE ,linux,13.19,210.02,123,0,False,,False,0,68.0,human
evt_597cc604944d,user_1109,repo_943,2025-06-12T08:16:39Z,PUSH,1,2,4, javascript ,failure,63.5,Sublime,linux,16.1,401.23,39,0,False,,false,0,59.0,human
evt_7fe076b6d6a6,user_1850,repo_15,20/11/2025 13:05,CI_RUN,10,5,1,go,failure,86.5, vscode ,Windows,1.45,232.0,50,0,False,,True,0,55.0,Human
evt_a6c0e014392d,user_2167,repo_1015,2025-10-29T00:25:59Z,push,25,11,6,Go,cancelled,73.2,Vim,Windows,0.11,394.69,123,12,False,,No,True,56.0,Human
evt_6a6579a571d5,user_758,repo_1192,2025-03-29T03:33:34Z,commit,2,1,1,Python,Success,67.7,sublime,WIN,12.38,240.28,56,29,true,,false,Yes,59.0,human
evt_58bfa3610e6b,user_2251,repo_1154,10/14/2025 22:15,test_run,2,0,3,Go,SUCCESS,52.8,vscode,windows,12.66,385.91,39,11,0,,false,False,62.0,Human
evt_6ae7cf424957,user_522,repo_1042,2025-06-26T05:04:35Z,Review_comment,89,54,1,Python, success ,90.9,VSCode,Windows,4.32,335.89,97,16,False,,False,false,65.0,human
evt_e5558a63acd5,user_1602,repo_636,24/07/2025 09:22,push,9,24,1,Java,failure,76.4,vim,macOS,610.68,170.32,170,21,0,,0,False,52.0, HUMAN 
evt_960bcfbc061c,user_1429,repo_759,04/10/2025 23:09, CI_RUN ,18,9,13,RUST,FAILURE,72.2,Vim,Win,24.86,393.72,85,16,Yes,,false,0,49.0,Human
evt_d398c2a0f1c6,user_431,repo_1025,2025-03-07T17:37:55Z,commit,14,12,3,rust,cancelled,65.7, Intellij ,Windows,11.26,234.66,111,8,false,,false,False,54.0,human
evt_b8c491dba0b7,user_550,repo_488,2025-03-21 02:44:05+01:00,review_comment,71,19,1,JavaScript,failure,59.0,vscode,WIN,22.08,447.59,158,180,No,,false,False,71.0, HUMAN 
evt_54cb4ef63a41,user_2638,repo_612,2025-06-22T06:59:31Z,ci_run,6,10,5,Rust,failure,60.4,SUBLIME,WIN,6.42,445.31,74,8,1,,0,0,56.0,Human
evt_ad2e04901af1,user_1209,repo_818,2025-08-09T08:26:22Z,Ci_run,9,27,1,C++,FAILED,76.2,Sublime,macOS,9.52,,145,11,Yes,,False,No,, Bot 
evt_54497788368f,user_346,repo_883,2025-06-30 04:32:43+01:00, PR_OPENED ,9,37,1, Go ,CANCELLED,46.6,vim,Linux,,347.56,144,8,False,1.1,False,False,,human
evt_19451e27be15,user_1468,repo_185,01/21/2025 16:16,push,73,8,1,Python,Failure,90.4,VIM, WIN ,11.02,472.62,155,8,0,,No,False,39.0,Human
evt_8d4d8f05f5a2,user_1182,repo_580,2025-01-10 19:02:59-05:00,PUSH,66,0,5,Go,FAILED,77.0, vim ,macos,24.93,7.23,160,4,No,,false,false,19.0, HUMAN 
evt_8247fb8fe94a,user_1038,repo_150,20/01/2025 22:38,Pr_merged,5,28,1,Go,success,60.1, Sublime ,macOS,4.02,149.66,17,3,false,61.8,0,false,34.0, HUMAN 
evt_759bf8c59c77,user_341,repo_10,08/01/2025 23:29,REVIEW_COMMENT,22,3,9,JavaScript,cancelled,43.3,Sublime,Win,17.91,191.61,85,15,No,,False,0,35.0,human
evt_17b32e2db95f,user_810,repo_912,22/04/2025 04:47,commit,43,5,1,Go,Success,72.9,Intellij,Windows,7.46,302.58,75,12,False,,False,False,42.0,BOT
evt_2eccd0a1703f,user_2733,repo_65,29/11/2025 20:15,pr_opened,19,1,3,javascript, failure ,62.4,VSCode,WIN,10.65,277.97,134,0,True,-3.7608480869125005,No,false,40.0,human
evt_ee1c1d343d04,user_890,repo_876,2025-10-24T23:02:47Z,pr_opened,2,6,1, C++ ,success,77.2,Nano,LINUX,10.88,275.68,101,3,false,22.1,No,False,47.0,human
evt_12efd2ffa0f7,user_2792,repo_880,09/06/2025 16:53,push,29,25,6,Python,SUCCESS,90.9,vim,macOS,10.33,392.77,153,13,true,,false,0,32.0,human
evt_fd292c98a857,user_284,repo_86,2025-08-05 19:49:35+01:00,Commit,53,32,1, javascript ,FAILURE,90.2,SUBLIME,WIN,,339.49,150,14,No,,0,No,68.0,human
evt_9b7e5e50c3f1,user_25,repo_27,2025-05-14 10:04:22+01:00,pr_opened,5000,6,1,go,SUCCESS,43.2, VSCode ,MACOS,11.22,148.76,91,0,No,37.4,No,False,36.0,human
evt_b46e7f4ce2fa,user_213,repo_1005,02/15/2025 14:11, pr_merged ,5,3,8,Java,FAILED,70.9,vim,LINUX,5.47,97.21,84,15,True,27.3,False,false,52.0,human
evt_d43a62a260ad,user_1469,repo_617,22/03/2025 23:49,TEST_RUN,11,3,1,JAVA,cancelled,83.5,Nano,Windows,9.2,312.27,101,7,Yes,,No,No,28.0, HUMAN 
evt_96add511950a,user_429,repo_49,02/08/2025 13:02,pr_merged,0,3,4,Go,cancelled,53.9,Intellij,win,98.48,295.81,128,6,1,6.0,0,No,30.0,human
evt_50041ef8e3a0,user_511,repo_664,2025-02-16 01:49:15+01:00, test_run ,2,34,1, java ,FAILED,53.9,sublime,Macos,1.65,115.48,174,0,1,,0,No,29.0,human
evt_06620d2ec526,user_2371,repo_475,10/30/2025 09:45,commit,17,2,1, java ,success,80.0,NANO,macOS,17.05,312.58,105,17,No,,false,true,46.0,Human
evt_6cf12e7d042c,user_2864,repo_854,05/27/2025 05:44,Commit,15,2,4,Go,success,80.3,nano,WIN,22.28,304.49,106,6,No,,0,false,45.0,Human
evt_86fee31f3ad0,user_2534,repo_880,27/07/2025 10:41,commit,6,0,3,Go,Failed,67.9,vscode,linux,,488.56,127,15,True,,False,false,69.0,BOT
evt_73a8ff86a3d8,user_354,repo_225,08/20/2025 00:55,ci_run,17,0,2,Go,FAILED,"79,6",Sublime,win,3.5,311.01,64,23,False,,false,No,71.0,human
evt_7e0b952e8ed7,user_2032,repo_74,2025-03-27T21:32:08Z,COMMIT,39,6,1,Java,SUCCESS,100, nano , WIN ,5.68,78.6,176,15,false,,No,1,, Bot 
evt_d5bcc19d6dd4,user_1426,repo_621,2025-10-24T07:49:00Z, commit ,20,1,2,GO,failure,56.0,vim,linux,435.98,193.89,123,142,false,,False,No,5.0, HUMAN 
evt_817c24946757,user_2753,repo_723,2025-02-02T11:23:02Z,review_comment,3,68,2,go,FAILED,71.0,Nano,linux,9.0,277.56,121,21,1,,False,No,2.0,Human
evt_d4c1140ed8af,user_2774,repo_48,28/03/2025 22:46,CI_RUN,8,7,1,PYTHON,FAILED,91.4,Intellij,MACOS,761.37,189.02,164,8,0,,true,Yes,40.0,human
evt_396d6c812a9c,user_1043,repo_1026,12/10/2025 21:01,Pr_merged,3,0,3,C++,SUCCESS,61.0,IntelliJ,LINUX,13.0,290.92,109,0,false,7.9,false,False,32.0,human
evt_a631ffb817ff,user_2756,repo_203,27/10/2025 13:40,Push,19,46,1,c++,Cancelled,56.3,intellij,WIN,12.07,482.65,119,6,false,,false,1,68.0,Human
evt_b6f855b0338e,user_1072,repo_893,27/03/2025 21:19,Test_run,18,11,1, Go ,success,63.9, NANO , Linux ,,316.14,45,5,0,,False,Yes,,Human
evt_d95eddb267b4,user_1668,repo_786,2025-10-24 19:13:34+00:00,review_comment,0,15,3,javascript, success ,75.1,Vim,linux,7.36,2.77,160,20,No,,False,No,74.0,Human
evt_bac56902299a,user_1831,repo_103,04/10/2025 16:11,commit,16,6,1,python,SUCCESS,73.0, vim ,Linux,2.86,300.0,116,27,false,,false,0,38.0, HUMAN 
evt_c2fbd8c8b04f,user_1966,repo_1120,08/29/2025 16:17,ci_run,8,0,3, java ,success,66.4,IntelliJ,MACOS,1.46,446.35,197,15,0,,False,false,75.0, HUMAN 
evt_3a0b21fa2a42,user_1722,repo_319,13/11/2025 02:19,Test_run,44,38,4,Python,success,64.4,Nano, Linux ,9.65,123.17,153,16,No,,False,False,48.0, Bot 
evt_fcbd9f73001c,user_720,repo_264,2025-10-18T15:56:06Z,ci_run,16,10,5,Go,CANCELLED,90.4,IntelliJ,linux,7.94,284.5,79,0,true,,True,false,22.0,human
evt_b354f6ac6123,user_330,repo_1115,27/03/2025 03:51,commit,4,0,3,Python,failure,60.2,VSCODE,Windows,11.08,337.74,81,3,0,,No,True,45.0,human
evt_ca168978e0bc,user_882,repo_148,30/10/2025 18:01,commit,4,2,2, PYTHON ,success,91.2,intellij, linux ,4.93,375.49,163,11,false,,false,Yes,12.0,bot
evt_536ab4bee0d8,user_1650,repo_1075,25/10/2025 18:33,pr_opened,16,17,3, C++ ,SUCCESS,84.7,SUBLIME,linux,1.81,508.97,46,23,1,49.2,False,Yes,64.0,human
evt_a63f3e012d60,user_432,repo_70,06/04/2025 14:01,commit,38,7,1,Rust,cancelled,97.2, Vim ,linux,5.02,491.37,201,19,No,,0,false,20.0,Human
evt_c38d724b981f,user_638,repo_993,26/03/2025 19:31,test_run,15,7,2,java,failure,74.5,VSCode,Windows,2.44,425.89,85,3,false,,0,Yes,41.0,Human
